Timestamp,Sensor_ID,Voltage (V),Current (A),Power (kW),Frequency (Hz),Power_Factor,Location,Anomaly_Label
2024-05-13 00:46:00,S1,229.11671581994702,4.725549124657936,1.0827022958874517,49.770560622871315,0.9480791605194854,Zone1,0
2024-05-13 00:47:00,S1,221.14556126882968,4.541528885619042,1.0043389544288255,50.11944967024489,0.9366831353109122,Zone3,0
2024-05-13 00:48:00,S1,229.23729957170153,5.261415377412591,1.2061126530430872,50.2462608267206,0.911901754562733,Zone3,0
2024-05-13 00:49:00,S4,222.00053667162507,5.381854630828116,1.1947746163325124,49.941216461121485,0.9512264306613091,Zone5,0
2024-05-13 00:50:00,S5,239.64339401986325,5.8390056409856035,1.3992791295069171,50.02686177569153,0.9223630229579179,Zone5,0
2024-05-13 00:51:00,S4,235.24779976036132,5.361406461171936,1.2612590736116829,50.02750218187972,0.9810420333901957,Zone1,0
2024-05-13 00:52:00,S4,229.41014309566685,2.7577957396229613,0.632666315255524,49.92149194441453,0.9896120797547541,Zone1,0
2024-05-13 00:53:00,S5,231.46722704621564,4.163049561983123,0.9636095381681961,49.96527860232203,0.9440990830921905,Zone5,0
2024-05-13 00:54:00,S3,175.9965998267399,5.417299665132467,0.9534263213058508,48.14718514298456,0.5533595808686929,Zone4,4
2024-05-13 00:55:00,S1,228.48251892523683,4.837809437266574,1.1053548863069493,49.923631349970016,0.9731338860427281,Zone1,0
2024-05-13 00:56:00,S4,232.21672203942242,5.552762336090828,1.2894442679509774,50.0848443603551,0.9424905852178194,Zone4,0
2024-05-13 00:57:00,S5,242.21483618943375,5.000517488733403,1.21119952439596,50.015811176965116,0.9360374015254248,Zone2,0
2024-05-13 00:58:00,S5,228.28776050550252,5.874031592863276,1.3409695174733272,49.985279330186316,0.9176808278226677,Zone2,0
2024-05-13 00:59:00,S5,224.51983635062004,5.187505143485703,1.1646978058834097,49.94688706256015,0.9462958923967263,Zone1,0
2024-05-13 01:00:00,S1,243.05020934989255,6.0058621207158716,1.4597260457665824,50.012939009768424,0.8920934053246229,Zone2,0
2024-05-13 01:01:00,S4,234.17335167675665,4.9676309873067535,1.1632867981909383,49.92276888471168,0.9514744065180734,Zone3,0
2024-05-13 01:02:00,S3,231.9597966497966,4.513337940756104,1.0469129509495976,50.16913157238906,0.9537781183914529,Zone5,0
2024-05-13 01:03:00,S2,229.19609258568863,4.4330605456353425,1.0160401552554013,50.148943430712556,0.9778942811641194,Zone3,0
2024-05-13 01:04:00,S1,222.2994563841278,5.766767790955258,1.2819493450228514,50.02564517151752,0.9675705608676061,Zone3,0
2024-05-13 01:05:00,S4,228.00025691152933,5.556054069096542,1.2667817551683596,52.019036902858964,0.8996424257869912,Zone4,2
2024-05-13 01:06:00,S1,225.1821159190919,5.583451931901417,1.2572935201581024,49.909657417700075,0.9147436132451788,Zone4,0
2024-05-13 01:07:00,S3,229.04297799940082,4.4773835948048815,1.0255132721997726,49.89425081784006,0.9653501522321901,Zone3,0
2024-05-13 01:08:00,S4,231.48941106360866,5.63789888100945,1.3051138916010558,49.95255689455908,0.9292212313607304,Zone1,0
2024-05-13 01:09:00,S4,237.18382688027174,6.570598715702115,1.5584397482848262,49.94916287784323,0.9917671770378143,Zone2,0
2024-05-13 01:10:00,S1,232.2808083123276,4.149807575399207,0.9639206579543482,49.9649296084751,0.9634791852634447,Zone2,0
2024-05-13 01:11:00,S2,222.01977002460737,3.7161073504358546,0.8250492993305214,50.00105529431111,0.9396341104040666,Zone3,0
2024-05-13 01:12:00,S1,231.9602207081352,4.308008247049014,0.999286543797956,50.04034448674476,0.9555141178129414,Zone2,0
2024-05-13 01:13:00,S4,227.9206314181645,4.695555013296457,1.0702138634892562,49.913683829994305,0.9432736075543757,Zone2,0
2024-05-13 01:14:00,S1,226.09459572946298,5.497265527541114,1.2429020270669213,49.975792912040276,0.9512339357599712,Zone4,0
2024-05-13 01:15:00,S1,229.23113997554645,5.790294481825635,1.3273158048630065,50.107771289849445,0.9989300043744298,Zone2,0
2024-05-13 01:16:00,S5,227.3350648337181,4.795579063103465,1.0902032772258472,50.123051345127415,0.9044501045851191,Zone2,0
2024-05-13 01:17:00,S2,228.59481002369972,4.2775375579015495,0.9778228854177452,49.82403811482469,0.9750899401215534,Zone2,0
2024-05-13 01:18:00,S1,235.98791615185695,4.01729121425699,0.9480321822276702,49.90025957667352,0.9113114113133686,Zone1,0
2024-05-13 01:19:00,S5,230.4078340077038,5.269887449341658,1.2142233526671944,49.971190645562174,0.9371756142706998,Zone2,0
2024-05-13 01:20:00,S5,228.1810099444112,6.644718411663979,1.5161985579697104,50.09716663645045,0.9591074289692347,Zone2,0
2024-05-13 01:21:00,S5,233.8597151131622,5.835312254441423,1.3646444614200155,49.93370896249111,0.9144349524637739,Zone2,0
2024-05-13 01:22:00,S3,224.03446708765867,3.7878209081361707,0.8486024385777784,50.047027344686796,0.9247078130282146,Zone1,0
2024-05-13 01:23:00,S2,229.03757124128387,5.083789661417102,1.1643788367525219,49.86728762210486,0.9461131256841542,Zone5,0
2024-05-13 01:24:00,S1,235.1551156948956,5.552369285173602,1.305668041635783,50.11951796319108,0.9283698217360982,Zone2,0
2024-05-13 01:25:00,S1,235.50075440008362,5.4947536461047335,1.2940186289002746,49.87957655372172,0.9522819127724358,Zone2,0
2024-05-13 01:26:00,S1,226.67165744024956,4.209922815620693,0.9542701823122648,49.95440749524249,0.9446162142111553,Zone4,0
2024-05-13 01:27:00,S1,231.60946409958842,4.667550682884783,1.0810489123206126,49.93819438604086,0.9080243894271058,Zone5,0
2024-05-13 01:28:00,S5,235.00654635615814,5.922732576449014,1.391880927782393,48.123902355043754,0.9627345396183936,Zone1,2
2024-05-13 01:29:00,S2,247.0282189580552,5.681888889283771,1.4035868926373323,50.03351583777924,0.9190044247897653,Zone1,0
2024-05-13 01:30:00,S2,224.83975738376952,4.92456692260466,1.1072384320985682,50.150641087915005,0.9426794317515373,Zone3,0
2024-05-13 01:31:00,S4,232.58379493689972,4.986181775539954,1.1597050796002915,50.01956053445526,0.9360670851007296,Zone2,0
2024-05-13 01:32:00,S3,238.36417571172996,4.108848795700303,0.9794023563112371,50.01967398831808,1.00416907044237,Zone2,0
2024-05-13 01:33:00,S3,234.7838960749954,5.544180770248265,1.3016843617829565,50.01727680600221,0.9570409788154167,Zone4,0
2024-05-13 01:34:00,S2,226.5384461060888,4.131995009996836,0.9360557288827961,52.14793784099429,0.9372612326896849,Zone3,2
2024-05-13 01:35:00,S4,232.88442600744068,5.702362640204855,1.3279914503503816,49.7465406915306,0.9497052725402207,Zone4,0
2024-05-13 01:36:00,S5,226.9489447268477,4.671271384059153,1.060140111144946,50.003924194902375,0.9768019563248911,Zone1,0
2024-05-13 01:37:00,S4,230.09356605483902,4.623004577609991,1.0637236091501274,50.08085718384865,0.9652972067499771,Zone2,0
2024-05-13 01:38:00,S1,230.02632599368746,5.037897689047287,1.158849096143636,49.89681768359914,0.9176582913074376,Zone4,0
2024-05-13 01:39:00,S3,238.2416035243017,4.9567631662391705,1.180907205015015,50.102753374047914,0.9449252551689384,Zone3,0
2024-05-13 01:40:00,S4,231.4807149637419,5.583836585534623,1.2925504850602538,49.94499631358006,0.9730582293237524,Zone3,0
2024-05-13 01:41:00,S4,183.05517456772444,5.8379885341837365,1.0686740102493775,47.90884767233487,0.5222608999596161,Zone2,4
2024-05-13 01:42:00,S1,239.0382795531633,4.075430415829651,0.9741838750385526,49.95439829140071,0.9493901004638007,Zone1,0
2024-05-13 01:43:00,S2,227.47786053464654,5.422409306022112,1.2334780678770674,50.08941929324374,0.8992412724385797,Zone2,0
2024-05-13 01:44:00,S4,239.1020532470013,5.003811612053871,1.196421630503268,50.04151791729501,0.9542169535771695,Zone2,0
2024-05-13 01:45:00,S1,230.2048688586345,5.2083943670805075,1.198997742237819,49.8570234448361,0.9390542767305048,Zone5,0
2024-05-13 01:46:00,S4,232.33233677030438,4.281622038694249,0.9947592534170695,49.869663338896835,0.969357596801122,Zone1,0
2024-05-13 01:47:00,S2,226.2691831416657,5.090524079610574,1.1518287252564643,50.02965222482159,0.9455803519129758,Zone2,0
2024-05-13 01:48:00,S5,226.78944482487302,4.238487483252863,0.96124422322409,50.09067936638098,0.9566772979394159,Zone3,0
2024-05-13 01:49:00,S5,234.94290606588885,5.064566811445732,1.189884044645913,50.03653343155392,0.9550507628534934,Zone4,0
2024-05-13 01:50:00,S5,226.53594574522225,5.342708719080525,1.2103155725181516,49.847487127132496,0.9680872486688161,Zone5,0
2024-05-13 01:51:00,S2,232.0424448498275,4.1164992807507526,0.955202557327961,50.07524241183376,0.9587857792065972,Zone5,0
2024-05-13 01:52:00,S2,237.47148600076443,5.120235339383404,1.2159098947170053,50.09702645147857,0.9264285816035782,Zone4,0
2024-05-13 01:53:00,S2,226.61325593142422,4.765402191434669,1.0799033064237544,49.9394036284829,0.944053997190454,Zone4,0
2024-05-13 01:54:00,S4,229.14779573459197,3.9510374526268293,0.9053715231342552,49.94317970835758,0.9515721295736221,Zone5,0
2024-05-13 01:55:00,S4,229.9250378759721,5.82667081178043,1.3396975070894364,50.04894490316016,0.9783658606821026,Zone3,0
2024-05-13 01:56:00,S3,234.02895743916235,4.205851901764701,0.9842911357135112,50.07893529990387,0.9473695731976489,Zone3,0
2024-05-13 01:57:00,S3,231.49392655819565,3.5829391959216803,0.829428663083174,50.109223668388,0.9521918531763102,Zone4,0
2024-05-13 01:58:00,S1,238.01466614108176,5.961424919737029,1.418906561996334,52.045487506393265,0.9478151663245551,Zone3,2
2024-05-13 01:59:00,S3,279.6289951444501,4.5860801166320595,1.2824009746657652,48.015466327517835,0.4379048924298104,Zone1,4
2024-05-13 02:00:00,S4,225.30924385861377,4.353608396821872,0.9809082159444477,50.1138120300586,0.9464464437103772,Zone4,0
2024-05-13 02:01:00,S3,229.97942454500404,3.758257429525627,0.8643218809342897,49.98967458756371,0.96466777237747,Zone4,0
2024-05-13 02:02:00,S3,225.49577855681352,6.054258393607595,1.3652097100506677,50.096284339589914,0.934079059089427,Zone2,0
2024-05-13 02:03:00,S1,232.66859743309342,4.9323746086192575,1.1476086822020457,49.90681154565526,0.9455058784518044,Zone3,0
2024-05-13 02:04:00,S5,235.82848755372302,3.4980313998799057,0.8249354544491107,49.94003037872911,0.9481131383370172,Zone5,0
2024-05-13 02:05:00,S3,226.05481277843043,5.616358793373949,1.2696049355326395,50.187791189509845,0.9552268289535878,Zone4,0
2024-05-13 02:06:00,S1,220.20215754141174,4.272613871817296,0.9408387929155334,50.083693566043614,1.0088729538714853,Zone5,0
2024-05-13 02:07:00,S4,226.70125453464595,5.4906193552610185,1.2447302960098818,50.15990136853581,0.9448798773924911,Zone4,0
2024-05-13 02:08:00,S5,237.03139855132682,4.669924272171688,1.106918681361642,49.91924748396289,0.9798993202091038,Zone1,0
2024-05-13 02:09:00,S5,228.1207083621117,4.0490777782370255,0.9236784909847158,50.07267100146465,0.9577082552169343,Zone4,0
2024-05-13 02:10:00,S5,228.738819359674,5.031644415389264,1.1509324030138375,49.8530896004149,0.9275535595981624,Zone2,0
2024-05-13 02:11:00,S4,219.5012669383916,3.7008972311824735,0.8123516310533385,49.949881916520596,0.9356652849445539,Zone3,0
2024-05-13 02:12:00,S2,225.6122900533038,5.0280682764383435,1.134393998391623,50.09924946555454,0.9439746840823331,Zone2,0
2024-05-13 02:13:00,S4,236.34380192763183,4.389190595111154,1.0373579926335752,49.988891613065995,0.9829567380065279,Zone3,0
2024-05-13 02:14:00,S2,227.14130038555334,4.174416119016086,0.9481823056237285,50.105359058380365,0.9391308426939462,Zone2,0
2024-05-13 02:15:00,S3,240.48842747198742,4.957922177162827,1.1923229079143804,50.05048196743101,0.9608288448763945,Zone4,0
2024-05-13 02:16:00,S5,235.44797283187887,4.8445943460357626,1.1406499179669023,49.875844365166444,0.9458555956922066,Zone3,0
2024-05-13 02:17:00,S4,224.5457889645678,3.3815407826737323,0.7593107429613354,50.126347671082506,0.9755437411920336,Zone4,0
2024-05-13 02:18:00,S4,234.31605864028737,3.3336892305083117,0.78113692122428,50.02487838558223,0.9390321399407904,Zone3,0
2024-05-13 02:19:00,S2,228.4794582189934,6.0837480822476735,1.3900114657727884,50.06744575005914,0.9275587988315832,Zone5,0
2024-05-13 02:20:00,S5,231.94924741694084,4.609074094699143,1.069071267554384,49.88203524849723,0.9468309640084304,Zone5,0
2024-05-13 02:21:00,S4,238.40739854928555,4.57127046391518,1.0898246993672038,49.86614366799351,0.9458843436034202,Zone5,0
2024-05-13 02:22:00,S4,235.00555341932187,3.843989466147738,0.9033588718300928,49.91453194768799,0.9339802670939075,Zone5,0
2024-05-13 02:23:00,S3,232.13171380983619,6.186506589729532,1.4360843771697613,50.01024862589342,0.946184506624348,Zone4,0
2024-05-13 02:24:00,S1,172.5150411336187,6.263312786123533,1.0805156629308212,47.79326550098038,0.5533290841483736,Zone5,4
2024-05-13 02:25:00,S3,235.81640966002703,6.215069645268217,1.4656154095341687,50.056883801746444,0.9286979434449663,Zone4,0
2024-05-13 02:26:00,S5,224.48517763458247,6.242534387608189,1.401356440892214,50.0254323157935,0.9423184677372335,Zone4,0
2024-05-13 02:27:00,S1,226.52299745438776,5.329695545316409,1.2072986104443708,49.8627681274316,0.9507762704527202,Zone1,0
2024-05-13 02:28:00,S5,228.96810325616704,4.9580423937457025,1.1352335627596197,49.91105362931904,0.9915577809663516,Zone5,0
2024-05-13 02:29:00,S4,220.20256605554593,3.5257280190025675,0.776374356998302,50.11237441804331,0.9471328661271551,Zone1,0
2024-05-13 02:30:00,S1,236.07580028428794,5.933721794746415,1.4008081213590813,49.97888011212137,0.9615181623579198,Zone2,0
2024-05-13 02:31:00,S3,232.08138394565492,4.654914240608239,1.0803189391086974,48.046828042602456,0.9705847674922693,Zone2,2
2024-05-13 02:32:00,S3,235.7071348180874,4.113221190105155,0.9695155815927298,50.067308903767746,0.9227168991839186,Zone3,0
2024-05-13 02:33:00,S5,230.88429795637606,4.903361750659051,1.132109235427062,50.04673257161127,0.9442408994464243,Zone3,0
2024-05-13 02:34:00,S5,232.6595656100889,5.468363920484894,1.272267174337898,50.13833789228342,0.9680621620034943,Zone3,0
2024-05-13 02:35:00,S1,223.67206979667603,5.245878675890731,1.173356541338726,49.98291493622602,0.927567713680287,Zone1,0
2024-05-13 02:36:00,S1,232.02427612836266,5.351747502276804,1.2417353402375484,50.01550695636025,0.9860114581318221,Zone4,0
2024-05-13 02:37:00,S3,217.28709109790208,2.5722894177874713,0.5589252850529558,50.1204943728414,0.913320086699179,Zone1,0
2024-05-13 02:38:00,S2,234.62397953908805,4.672805188867464,1.0963521490229844,49.937864833182864,0.937720696477906,Zone4,0
2024-05-13 02:39:00,S3,233.6464050805941,7.631879947978774,1.7831613138519122,50.0540425153855,0.9317195340936262,Zone5,0
2024-05-13 02:40:00,S4,233.00626259659427,3.953015952288424,0.9210774730274427,49.82516947124514,0.967657631163956,Zone4,0
2024-05-13 02:41:00,S5,232.6422412656784,4.5409614536891185,1.0564194500872894,50.00525160203496,0.9425170277270268,Zone2,0
2024-05-13 02:42:00,S2,229.99135146982974,6.040884760280672,1.3893512500904504,50.07922773639556,0.9430987821383904,Zone2,0
2024-05-13 02:43:00,S3,229.33381645788222,6.334496114218618,1.4527141692113807,50.099026403692804,0.9497545019944227,Zone3,0
2024-05-13 02:44:00,S4,228.5962219050271,4.1394259772706645,0.9462571392595985,49.9464743495654,0.9559440533593506,Zone1,0
2024-05-13 02:45:00,S4,224.03281706170338,5.293493960688576,1.1859163641121755,49.92761330414268,0.9710864961534752,Zone4,0
2024-05-13 02:46:00,S5,226.54633757659843,4.770371465409299,1.0807101843683875,51.80747184264092,0.954937724835075,Zone4,2
2024-05-13 02:47:00,S4,232.41513040268077,3.774749786504044,0.8773089638678288,49.90409070936223,0.9435147972317234,Zone3,0
2024-05-13 02:48:00,S3,225.0042252846984,4.95159780877618,1.1141304288850944,50.07248573389283,0.9638791224116591,Zone1,0
2024-05-13 02:49:00,S3,228.74134735254574,5.116262365763367,1.1703007469538358,49.78484653165058,0.9686696976030306,Zone1,0
2024-05-13 02:50:00,S3,237.87959957540113,5.636307744132725,1.340762629258025,49.97469977731869,0.9243048856403183,Zone5,0
2024-05-13 02:51:00,S5,228.8152604953545,4.42133331637333,1.011668534522753,50.10473397765652,0.9735668798750557,Zone2,0
2024-05-13 02:52:00,S3,226.4032711642611,5.737970767987334,1.2990953517172399,50.14036851928871,0.9772209222981252,Zone4,0
2024-05-13 02:53:00,S1,223.10029740575823,5.468047084708487,1.2199229308271526,49.945328609117446,0.9869923047825778,Zone5,0
2024-05-13 02:54:00,S2,228.5762123925838,4.183632450906321,0.9562788596708693,50.00417959037024,0.9583401182259794,Zone3,0
2024-05-13 02:55:00,S3,221.81198682703953,5.487124085066259,1.2171098952750483,51.99886499867039,0.9666858396438737,Zone3,2
2024-05-13 02:56:00,S2,221.8919919451207,6.299653027745559,1.3978425588895727,50.07957881726399,0.93036163342362,Zone5,0
2024-05-13 02:57:00,S2,232.67627259137814,5.87395727926674,1.366730485100778,49.98612695769389,0.929249466850587,Zone1,0
2024-05-13 02:58:00,S2,231.8648429801609,6.7825552002052465,1.5726360964998631,49.87273776457657,0.9261476333758857,Zone3,0
2024-05-13 02:59:00,S2,233.46994531109002,4.06962098352872,0.9501341884613147,49.83977930951637,0.974388472843638,Zone4,0
2024-05-13 03:00:00,S2,237.2572537932455,4.923161158586568,1.168055696467822,50.0518661227432,0.9583814759770197,Zone4,0
2024-05-13 03:01:00,S3,235.67255383605254,5.814471978487392,1.3703114603782887,49.94109770606544,0.9598600166153454,Zone4,0
2024-05-13 03:02:00,S5,233.72167778258822,5.334785181735866,1.2468549432849962,50.087862109397705,0.9407500537340254,Zone5,0
2024-05-13 03:03:00,S4,230.65347971956183,5.172845869904674,1.193134899946477,49.9101245121512,0.9453075238854646,Zone4,0
2024-05-13 03:04:00,S5,185.49869608561465,5.218604922112605,0.9680444084378588,49.965355792975075,0.9483397419011276,Zone3,1
2024-05-13 03:05:00,S1,226.22189207446561,5.334162967401705,1.2067044391191595,49.94932240216751,0.9808833838229397,Zone3,0
2024-05-13 03:06:00,S4,226.83158660689435,5.7729915986314095,1.309496843785834,50.15769725129011,0.9380334646088081,Zone1,0
2024-05-13 03:07:00,S2,234.2907990607566,3.5336375510820215,0.827898765434102,50.01415192720692,0.9585797154098487,Zone3,0
2024-05-13 03:08:00,S4,231.5804653745389,6.568328125360291,1.521096484003609,49.983401623360216,0.9451724511395903,Zone2,0
2024-05-13 03:09:00,S1,227.34697407887944,4.733901650164615,1.0762382157519395,50.12387348772506,0.9435645728991797,Zone5,0
2024-05-13 03:10:00,S3,231.20894562660246,5.398608717818811,1.2482066294974716,50.08120744795964,0.9294918453295875,Zone2,0
2024-05-13 03:11:00,S4,236.8463365273772,5.192259641290402,1.2297676743385852,50.015560614759195,0.9359225031715765,Zone3,0
2024-05-13 03:12:00,S4,228.4870699225121,5.248233993227636,1.1991536073803077,50.029228354914736,0.9213775864118768,Zone3,0
2024-05-13 03:13:00,S3,230.94750871446527,4.675465071924975,1.0797870104425713,49.98016995985905,0.9470386876746023,Zone1,0
2024-05-13 03:14:00,S5,236.07870494126007,5.308762059708726,1.2532856718973324,49.98586680342517,0.9956896449001417,Zone3,0
2024-05-13 03:15:00,S2,234.91055392991308,4.247031267567316,0.9976724676218991,50.02685409907372,0.9313604433936495,Zone4,0
2024-05-13 03:16:00,S5,227.79138370460498,5.007983141144913,1.1407754092907336,50.00863012290988,0.9691272948829208,Zone5,0
2024-05-13 03:17:00,S5,223.60517326105975,4.689528712996649,1.0486028803823304,49.81868307121146,0.9441202735723507,Zone1,0
2024-05-13 03:18:00,S1,226.35834296338055,5.258156448374207,1.1902275806961997,50.10061373234556,0.9055722381823123,Zone3,0
2024-05-13 03:19:00,S1,284.2518692307284,5.29259562594412,1.504430199756993,48.0760983838596,0.4600496438030317,Zone1,4
2024-05-13 03:20:00,S2,225.32378442689102,6.758731780863931,1.5229030227905616,50.08206786520216,0.9055359609088688,Zone1,0
2024-05-13 03:21:00,S2,226.84990999890115,3.507908625312038,0.7957687559364048,49.89234578141046,0.9604974071684659,Zone5,0
2024-05-13 03:22:00,S5,224.0153434840983,6.345429855199683,1.4214736485668091,49.90358297094246,0.969415677689372,Zone1,0
2024-05-13 03:23:00,S1,229.37503945563174,4.267412129131272,0.978837825492927,50.07700854051403,0.9384080699584838,Zone5,0
2024-05-13 03:24:00,S2,232.18440977107804,5.985418779795255,1.3897209266194874,49.971139865345606,0.9778477495546388,Zone2,0
2024-05-13 03:25:00,S3,233.97492933764497,5.401239723305629,1.2637546825961157,49.924544097996865,0.9691345217009293,Zone1,0
2024-05-13 03:26:00,S3,227.29408651267235,5.514316680683588,1.2533715726775676,49.94113866262451,0.9440784826422193,Zone3,0
2024-05-13 03:27:00,S2,221.64184304325744,4.895601589101967,1.08507015901406,49.93142996625349,0.9532585333294974,Zone1,0
2024-05-13 03:28:00,S3,228.8583665581906,5.000644486542064,1.1444393289282384,50.11258415177579,0.9337298929467889,Zone5,0
2024-05-13 03:29:00,S3,223.24119049327953,4.020938686047893,0.8976391391738149,49.95574894349577,0.9330923593656958,Zone1,0
2024-05-13 03:30:00,S4,229.50430538680052,3.8430290182237234,0.8819917054087537,49.9525651241518,0.9545871193671762,Zone2,0
2024-05-13 03:31:00,S5,236.36162863726597,3.973858642095837,0.9392677006200462,49.82423258834865,0.938263014314692,Zone1,0
2024-05-13 03:32:00,S1,231.3876392634892,4.681975986252924,1.0833513705474107,50.028998375838356,0.9823347155131917,Zone1,0
2024-05-13 03:33:00,S1,231.13579706503077,5.701499727267264,1.3178206839279747,50.087945165923585,0.9376587826193179,Zone4,0
